timestamp,day,time,download_mbps,upload_mbps,packet_loss,isp,server_host,server_location,result_url
2023-04-12T19:46:55.000Z,Wednesday,15:46:55,45.96,15.32,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/53f40042-8b2d-4cca-921d-9cbeb45704c9
2023-04-12T19:51:52.000Z,Wednesday,15:51:52,93.12,6.75,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/9c7df6ea-3ced-47b1-ae60-2b1e815177c3
2023-04-12T19:56:56.000Z,Wednesday,15:56:56,91.15,20.33,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/8f3d369d-6cb3-4140-821f-89161620f5da
2023-04-12T20:01:56.000Z,Wednesday,16:1:56,98.26,17.60,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/0011289e-8649-4cee-bbef-8202f82c9866
2023-04-12T20:06:52.000Z,Wednesday,16:6:52,87.70,27.75,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/d74d0c77-8c77-46d0-bf8d-73f70293b1d9
2023-04-12T20:11:55.000Z,Wednesday,16:11:55,98.48,22.90,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/b0aca8a0-c7d4-4e8a-80b2-728779c53d03
2023-04-12T20:16:56.000Z,Wednesday,16:16:56,82.12,24.17,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/16171222-4a7d-4460-9744-cf647c9ac0d1
2023-04-12T20:21:55.000Z,Wednesday,16:21:55,91.61,24.13,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/6aa1a85e-b8fb-4bed-a8ac-d690e5277faa
2023-04-12T20:26:56.000Z,Wednesday,16:26:56,71.53,16.26,0.37593984962406013,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/3d7ef60a-9bd7-4820-9399-2f1486d51222
2023-04-12T20:31:50.000Z,Wednesday,16:31:50,63.24,25.76,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/0ed54e90-eaa1-4798-9e58-3472ed789c59
2023-04-12T20:36:54.000Z,Wednesday,16:36:54,91.99,21.39,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/e8582736-e2d5-4ad4-84ea-2d9d6702f9fe
2023-04-12T20:41:54.000Z,Wednesday,16:41:54,87.49,19.68,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/ff67029e-8107-4073-b52e-8b1c6027e6de
2023-04-12T20:46:42.000Z,Wednesday,16:46:42,188.70,165.56,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/189a660a-d51f-47ed-9396-dd04d7fbb0c7
2023-04-12T20:51:52.000Z,Wednesday,16:51:52,84.56,25.17,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/e4a2230d-9f2f-4b4b-bbf5-62c56d2b8f6f
2023-04-12T20:56:44.000Z,Wednesday,16:56:44,176.21,162.55,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/e28fd3fb-1ec1-487d-a17a-3d8aab3ef844
2023-04-12T21:01:52.000Z,Wednesday,17:1:52,88.69,17.41,2.1052631578947367,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/951ef27c-4ecc-44b9-a334-a9f463b69a85
2023-04-12T21:06:53.000Z,Wednesday,17:6:53,169.38,10.71,1.3888888888888888,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/7bc312ed-916e-42bc-a029-df8dae737226
2023-04-12T21:11:52.000Z,Wednesday,17:11:52,91.36,24.07,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/3e531edd-1d03-4fdf-a3e3-252cc753fa97
2023-04-12T21:16:56.000Z,Wednesday,17:16:56,99.48,25.45,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/41f2c12d-26e8-416c-9185-a17c3d1696aa
2023-04-12T21:21:56.000Z,Wednesday,17:21:56,98.11,25.28,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/e69f985e-8633-45d0-946f-52528ea47862
2023-04-12T21:26:50.000Z,Wednesday,17:26:50,154.13,108.23,0.4975124378109453,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/09bc41e2-4995-463f-8312-7aff0c688443
2023-04-12T21:31:50.000Z,Wednesday,17:31:50,162.64,106.44,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/39c36a9f-b30e-4244-8ae3-d284a28bec91
2023-04-12T21:36:46.000Z,Wednesday,17:36:46,198.12,174.18,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/30f7cca4-54e2-4bcd-bfd8-c1d1be770aa9
2023-04-12T21:41:51.000Z,Wednesday,17:41:51,94.99,25.17,0.7142857142857143,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/358ea4ef-8436-41e9-901b-cd45f1cbbf1b
2023-04-12T21:46:43.000Z,Wednesday,17:46:43,164.29,155.41,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/fba81817-f9c1-4a72-bd1d-6182d40ac55c
2023-04-12T21:51:51.000Z,Wednesday,17:51:51,163.52,169.04,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/292ceb5a-31c0-4cb2-9391-95aed042cd3e
2023-04-12T21:56:43.000Z,Wednesday,17:56:43,243.65,198.74,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/1b6f1e88-bef9-4927-b4c9-4499e83c909f
2023-04-12T22:01:48.000Z,Wednesday,18:1:48,198.23,92.99,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/91026be3-fc80-41ef-93ea-7b198b457546
2023-04-12T22:06:51.000Z,Wednesday,18:6:51,198.44,57.29,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/7814febc-891d-41c3-b8f8-8a6e8064fad4
2023-04-12T22:11:48.000Z,Wednesday,18:11:48,173.15,61.25,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/46513e07-06d3-40ea-9029-0132cd26c2a7
2023-04-12T22:16:53.000Z,Wednesday,18:16:53,128.55,164.25,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/325194c1-03a0-4260-b888-a52851da39e6
2023-04-12T22:21:47.000Z,Wednesday,18:21:47,201.07,184.85,0.7407407407407407,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/9c87a9e4-4c27-4f89-bb80-d1028ed22fd2
2023-04-12T22:26:44.000Z,Wednesday,18:26:44,176.72,178.31,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/623a58e1-9cc6-4562-afa6-196c05dac570
2023-04-12T22:31:48.000Z,Wednesday,18:31:48,263.01,169.12,0.9259259259259259,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/b1e9faf6-a4af-46a9-98c0-752e63aa0c70
2023-04-12T22:36:50.000Z,Wednesday,18:36:50,203.94,186.26,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/16ea26a2-3ef7-43c1-8a9d-048d2ca75eba
2023-04-12T22:41:40.000Z,Wednesday,18:41:40,172.50,197.95,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/6630e033-2a0b-4576-ba02-154aa93424cb
2023-04-12T22:46:45.000Z,Wednesday,18:46:45,193.17,188.98,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/0fe0fca0-bea5-4611-a370-2b2148eabd04
2023-04-12T22:51:46.000Z,Wednesday,18:51:46,176.09,166.82,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/49d48f05-aa60-419c-b25b-22bc6e03d818
2023-04-12T22:56:47.000Z,Wednesday,18:56:47,192.18,196.42,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/a712ee9b-807b-49ac-95cf-02eb18bfb487
2023-04-12T23:01:55.000Z,Wednesday,19:1:55,206.09,112.71,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/1dc9aee2-9788-4842-8595-d04baa35e91b
2023-04-12T23:06:42.000Z,Wednesday,19:6:42,197.86,204.43,0.7142857142857143,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/29895f80-224f-4d86-935d-64e4139d0eaf
2023-04-12T23:11:47.000Z,Wednesday,19:11:47,186.03,148.87,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/ace6a684-5001-40dc-84f5-315dd77a6202
2023-04-12T23:16:49.000Z,Wednesday,19:16:49,171.36,129.32,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/8703a1d8-8bfb-4a18-ad35-7e66a3ac3c46
2023-04-12T23:24:06.000Z,Wednesday,19:24:6,183.97,150.20,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/4d8d51de-184e-4956-a20d-71a6cfc0b10a
2023-04-12T23:29:18.000Z,Wednesday,19:29:18,142.13,178.56,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/ed533e7f-e9ae-46d8-9d5d-c3ff31285ceb
2023-04-12T23:34:18.000Z,Wednesday,19:34:18,164.75,154.01,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/dcde3f77-70ff-40d3-ad27-0d695d2c5803
2023-04-12T23:39:12.000Z,Wednesday,19:39:12,174.91,159.13,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/f72a5483-cb74-410c-8b1b-27267b02cdf3
2023-04-12T23:44:12.000Z,Wednesday,19:44:12,163.04,157.77,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/1726ef5a-a841-417d-9fcf-97c0e0be081f
2023-04-12T23:49:10.000Z,Wednesday,19:49:10,175.69,156.53,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/a4abde09-3160-41a2-966b-12dd8319df70
2023-04-12T23:54:16.000Z,Wednesday,19:54:16,279.03,153.62,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/7f26f465-38dc-4a88-a953-8848d2bf0ee8
2023-04-12T23:59:20.000Z,Wednesday,19:59:20,185.33,95.92,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/bf97d90a-4fb9-4142-bec5-97916ade9eb6
2023-04-13T00:04:13.000Z,Wednesday,20:4:13,155.80,128.87,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/bd8bff2f-0bac-4a5b-ae37-6cc5d758fc94
2023-04-13T00:09:21.000Z,Wednesday,20:9:21,182.46,152.44,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/b7bb9fea-df84-4601-bef1-735968087da4
2023-04-13T00:14:13.000Z,Wednesday,20:14:13,197.32,125.04,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/e7857bc4-7522-4eb4-95fd-667cbc09a2c7
2023-04-13T00:19:17.000Z,Wednesday,20:19:17,176.36,68.94,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/8818df09-d3e8-46d4-8088-9803242d720e
2023-04-13T00:24:19.000Z,Wednesday,20:24:19,163.25,155.99,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/22c101a1-3ca1-4ef0-9388-73524947a349
2023-04-13T00:29:14.000Z,Wednesday,20:29:14,157.47,131.92,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/79b15d00-f62d-4b4d-bb70-f6724d8aa013
2023-04-13T00:33:21.000Z,Wednesday,20:33:21,221.39,124.15,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/b495a158-f9a4-4d2b-ae8b-46c92e29e1e7
2023-04-13T00:34:43.000Z,Wednesday,20:34:43,177.16,106.94,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/f5e9d2e1-b74e-4fd1-8609-24ea1b2d837f
2023-04-13T00:39:47.000Z,Wednesday,20:39:47,175.73,134.39,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/031b4004-1657-41bf-9656-f521c368c4fb
2023-04-13T00:53:16.000Z,Wednesday,20:53:16,205.64,127.25,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/85f5d9fb-7c87-4ace-a4e4-87f7d15a5c56
2023-04-13T00:58:24.000Z,Wednesday,20:58:24,144.97,122.35,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/f81cbf02-96ba-4d77-9a7d-8bd0a78a9a38
2023-04-13T01:03:19.000Z,Wednesday,21:3:19,159.46,157.91,0.6802721088435374,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/41193591-561d-4d29-be89-c1fe47ab1a3b
2023-04-13T01:08:28.000Z,Wednesday,21:8:28,223.50,52.67,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/837c8962-9d56-48c7-b592-2b3becffebef
2023-04-13T01:13:12.000Z,Wednesday,21:13:12,220.13,163.65,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/af84cfc6-cd0a-471f-b428-fa039a1c8292
2023-04-13T01:18:25.000Z,Wednesday,21:18:25,236.53,203.49,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/29e50909-7001-47e0-821a-6c6830ffb5d0
2023-04-13T01:23:18.000Z,Wednesday,21:23:18,278.35,172.63,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/3fb5047d-7f08-40cf-939d-259dd7b4441a
2023-04-13T12:17:51.000Z,Thursday,8:17:51,216.16,191.18,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/74917565-ee34-4f0a-9a7b-a578bf00121a
2023-04-13T12:22:47.000Z,Thursday,8:22:47,196.17,224.12,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/04137a88-8b8b-4549-8938-727e9e816121
2023-04-13T12:27:53.000Z,Thursday,8:27:53,193.53,200.63,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/f141e27d-85de-4fc8-a56c-e1376d1853d2
2023-04-13T12:32:57.000Z,Thursday,8:32:57,121.27,20.45,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/07aa6279-7241-45f2-bfd6-8ad5f7d536f3
2023-04-13T12:37:47.000Z,Thursday,8:37:47,191.87,181.33,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/9245ee91-e2e4-4212-9f42-088621dce913
2023-04-13T12:42:59.000Z,Thursday,8:42:59,96.40,73.17,0.7434944237918215,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/f9c3a864-5c59-482d-ba77-80b335006878
2023-04-13T12:47:59.000Z,Thursday,8:47:59,98.27,27.79,0.7490636704119851,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/ed3c32d2-c92d-418f-9f00-6f4562cb4898
2023-04-13T12:52:57.000Z,Thursday,8:52:57,115.79,23.59,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/73de048e-bd97-460f-b964-26e484a6102f
2023-04-13T12:57:56.000Z,Thursday,8:57:56,193.66,181.37,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/1379f4b2-e769-4d85-8476-e17b0dd8243f
2023-04-13T13:02:49.000Z,Thursday,9:2:49,175.31,216.72,0.7299270072992701,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/b1a3c4d4-b806-499d-8571-0270f188754a
2023-04-13T13:07:59.000Z,Thursday,9:7:59,85.64,63.98,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/4581e8f5-4bc6-4b7a-93d0-0552d37a0b7c
2023-04-13T13:12:56.000Z,Thursday,9:12:56,104.52,30.68,0.37593984962406013,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/67e179fb-f73d-4e35-9a53-7fb61815ef61
2023-04-13T13:17:59.000Z,Thursday,9:17:59,172.60,78.56,3.717472118959108,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/2233c897-6409-40d7-9ab7-f945f15bf7f6
2023-04-13T13:22:54.000Z,Thursday,9:22:54,130.49,23.32,3.0120481927710845,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/df9d0884-6ce0-4139-97ca-25b35dc29f5c
2023-04-13T13:27:45.000Z,Thursday,9:27:45,167.38,166.00,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/6af745b9-1429-4341-913a-fcafd1480b7a
2023-04-13T13:32:47.000Z,Thursday,9:32:47,74.01,25.16,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/30053896-0948-404c-abf6-2c35889b2b62
2023-04-13T13:37:53.000Z,Thursday,9:37:53,145.87,83.22,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/4aecf7a6-6e6f-478c-8a0d-ad29b53849d7
2023-04-13T13:42:52.000Z,Thursday,9:42:52,278.47,162.36,0.7246376811594203,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/840ddee9-30cc-40d7-b0e0-3b819e2bfd6c
2023-04-13T13:47:49.000Z,Thursday,9:47:49,162.67,113.07,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/e8c57747-bca3-4f22-95e1-1ef628d69daa
2023-04-13T13:52:49.000Z,Thursday,9:52:49,180.91,177.09,0.6329113924050633,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/ac207c60-2a43-425a-bbf0-e19af6a01b4d
2023-04-13T13:57:48.000Z,Thursday,9:57:48,169.38,150.14,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/9243c7ed-7271-41a9-9855-e2b793a05c30
2023-04-13T14:02:47.000Z,Thursday,10:2:47,194.78,183.57,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/b0cff9c5-a574-4e18-902e-f9c9f6290444
2023-04-13T14:07:48.000Z,Thursday,10:7:48,218.04,146.72,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/4cc2142b-14d3-4d95-a1e3-698ac2ff5ab6
2023-04-13T14:13:00.000Z,Thursday,10:13:0,92.02,100.43,0.37453183520599254,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/386b55f1-ba43-42b6-99c3-5c97ec10163c
2023-04-13T14:17:57.000Z,Thursday,10:17:57,93.84,23.92,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/600871f2-4d72-4aa2-91bc-3c0fc3db48a1
2023-04-13T14:23:00.000Z,Thursday,10:23:0,92.79,28.35,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/be1d0b0f-6efc-4865-841a-e535c4d360d0
2023-04-13T14:28:00.000Z,Thursday,10:28:0,81.48,27.73,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/1f165a2e-dccf-45d3-80c3-e8b1b216ff55
2023-04-13T14:32:56.000Z,Thursday,10:32:56,97.27,19.30,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/5d50c7dc-da12-4017-85d6-f421671d0acb
2023-04-13T14:38:00.000Z,Thursday,10:38:0,117.30,22.52,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/7193643c-79d7-4878-897b-5b504c4f86ad
2023-04-13T14:42:59.000Z,Thursday,10:42:59,183.60,25.71,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/adacf4d9-c636-4fc1-bce6-190f94522b4d
2023-04-13T14:48:00.000Z,Thursday,10:48:0,85.34,53.31,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/f212ddc5-ccc0-4166-90b9-fae26cfea06f
2023-04-13T14:52:54.000Z,Thursday,10:52:54,170.91,19.67,3.7313432835820897,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/9b0cdc38-af02-40d4-9e21-8aad19ff459c
2023-04-13T14:57:53.000Z,Thursday,10:57:53,127.00,21.78,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/084ee40b-13d5-4af7-b3d9-f9ac4809882d
2023-04-13T15:02:57.000Z,Thursday,11:2:57,75.52,29.20,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/7cb7e63f-05ae-4134-8a6a-c6e505cbde01
2023-04-13T15:08:00.000Z,Thursday,11:8:0,99.33,40.61,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/39d289d4-bf7e-4b20-96f4-92459044aa03
2023-04-13T15:12:56.000Z,Thursday,11:12:56,90.54,22.27,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/5d29381e-c841-45a4-97f1-d6efe122b3a2
2023-04-13T15:17:53.000Z,Thursday,11:17:53,244.14,199.66,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/5dcdca05-6728-4856-a05b-20f0666b0c55
2023-04-13T15:22:49.000Z,Thursday,11:22:49,101.55,123.87,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/1babaafc-2b2b-46b6-ba81-32cb2781058d
2023-04-13T15:27:58.000Z,Thursday,11:27:58,213.73,21.00,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/73c55702-e0c7-4e48-a97a-e3d397b4b7db
2023-04-13T15:32:56.000Z,Thursday,11:32:56,101.86,15.21,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/92d654d9-978a-4747-9153-543fd1a2c7f7
2023-04-13T15:37:59.000Z,Thursday,11:37:59,201.90,23.18,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/e42bfa23-a961-4afc-9a4b-ce5c2bda2cd9
2023-04-13T15:42:56.000Z,Thursday,11:42:56,94.44,173.67,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/89cc25eb-d14e-4ded-8ce0-358a5e5efe21
2023-04-13T15:47:49.000Z,Thursday,11:47:49,161.65,18.96,2.0408163265306123,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/eb693fc1-5fcb-45db-8708-1a9bce545e73
2023-04-13T15:52:57.000Z,Thursday,11:52:57,103.27,27.31,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/cf3107e4-2bfc-475e-8088-a366d3031972
2023-04-13T15:57:53.000Z,Thursday,11:57:53,200.56,180.79,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/99a0f46a-be08-4f14-8040-1140d1035b20
2023-04-13T16:02:47.000Z,Thursday,12:2:47,192.78,191.13,0.6410256410256411,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/295ad463-5fd8-4837-bf6b-38381ca8023c
2023-04-13T16:07:59.000Z,Thursday,12:7:59,87.69,16.46,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/5302594a-6789-43ec-a77c-f4cd87471c1e
2023-04-13T16:12:49.000Z,Thursday,12:12:49,185.13,164.24,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/f8c47b97-19b2-43c5-9b71-0d166cd65632
2023-04-13T16:17:51.000Z,Thursday,12:17:51,215.41,151.16,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/be665046-4542-40a0-969b-ff20fa2bb66b
2023-04-13T16:22:51.000Z,Thursday,12:22:51,185.63,119.85,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/080f8d55-37d5-4516-a469-484d1c34b358
2023-04-13T16:27:57.000Z,Thursday,12:27:57,180.04,140.43,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/41d72ffe-297e-4f6f-a198-bae5f116257e
2023-04-13T16:33:00.000Z,Thursday,12:33:0,94.65,15.21,1.171875,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/5aa0ba47-a933-46a2-9663-90d51b5b7f16
2023-04-13T16:37:49.000Z,Thursday,12:37:49,91.55,23.21,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/af97662e-d65f-4995-8b74-07f3b1127876
2023-04-13T16:42:50.000Z,Thursday,12:42:50,84.39,18.17,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/9b3a0e03-daeb-4384-b908-07d98aa48bf6
2023-04-13T16:47:57.000Z,Thursday,12:47:57,59.23,21.77,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/186906c2-18b2-49fe-b452-d569f5c41657
2023-04-13T16:53:01.000Z,Thursday,12:53:1,99.58,16.43,1.1363636363636365,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/cd14c3c2-ad72-42c1-9a7f-152ba6644e1b
2023-04-13T16:58:00.000Z,Thursday,12:58:0,75.34,22.66,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/babe7311-ba56-4dcd-9ff0-29863e59f553
2023-04-13T17:01:08.000Z,Thursday,13:1:8,261.97,17.75,0.3787878787878788,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/89f2ff5f-40fa-478d-9921-4396320e567f
2023-04-13T17:06:09.000Z,Thursday,13:6:9,116.25,103.97,1.8656716417910448,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/72729626-111b-4796-ae1f-9d5caaf39b9b
